z1,z2
-1.2306318,2.4790535
-2.4502516,4.485352
-0.02710554,0.32063493
0.13319251,-1.379845
0.04835719,-0.65720487
-5.3079877,9.186385
0.38825792,-3.5525317
-0.022541463,0.04471904
-1.7453376,3.3257551
-0.026634991,0.28141338
-0.027140677,0.24914092
-1.5004432,2.9228988
-0.02646938,0.21190667
-1.3678311,2.7047496
-0.91420245,1.9585208
-1.5438392,2.994286
-3.2108397,5.736535
-0.026335448,0.30053014
0.033576846,-0.53130376
0.016432703,-0.3852669
0.09070146,-1.0178998
-0.0213691,-0.0051819384
-1.2008908,2.430129
0.09550722,-1.0588357
-3.0429907,5.46042
-2.022665,3.7819643
-2.1645513,4.01537
0.15403564,-1.5573903
0.120615065,-1.2727084
0.00971809,-0.32807136
0.15205716,-1.5405372
-1.9748958,3.703383
-0.02039057,-0.04683128
-0.28554022,0.9292532
0.09726465,-1.073806
-0.26459134,0.89773655
-0.8708316,1.887175
0.022768974,-0.43924057
0.10439515,-1.1345451
-1.5037855,2.9283967
-0.15748096,0.7309072
-2.375029,4.36161
-5.5902786,9.65104
-0.02636677,0.20754004
0.039324224,-0.58026075
-0.023881406,0.10175106
-4.365269,7.6355944
-0.7946869,1.7619156
-4.965579,8.6231165
0.22455578,-2.1580915
-2.4367023,4.4630632
0.19672774,-1.9210476
0.12136525,-1.2790985
-2.0224843,3.7816668
-2.541071,4.634752
-0.020318925,-0.04987949
-1.8968185,3.574944
-0.034326732,0.3942482
-1.0894482,2.2468038
-3.9891548,7.0168786
-4.9926486,8.667646
-0.025308818,0.16250834
-1.2652853,2.5360594
-1.2463727,2.5049477
0.060496062,-0.76060563
0.17677248,-1.7510662
-0.6198002,1.4742235
-0.77179277,1.7242545
0.012843728,-0.3546961
-3.0416913,5.4582825
-0.025451303,0.16857195
0.025441676,-0.46200687
0.0566898,-0.7281829
-4.336661,7.5885334
-1.7115153,3.2701163
-1.9726189,3.6996374
-0.034897745,0.4000687
0.008120775,-0.31446517
0.25547892,-2.4214997
-1.1165574,2.291399
-1.1223798,2.3009768
0.17098506,-1.7017684
-0.0224891,0.042491794
0.19970971,-1.946449
-0.02280572,0.055969656
-2.5954132,4.7241464
-2.9885197,5.3708143
-3.4762607,6.1731577
0.052263856,-0.6904823
0.18046227,-1.7824956
0.34133926,-3.1528716
0.0963451,-1.0659732
0.1741908,-1.7290751
-1.3065106,2.6038756
-2.5938478,4.721571
0.098043114,-1.0804368
-0.0072333813,-0.18367565
-0.033236653,0.38313532
-0.014612824,-0.12081665
-0.02141568,-0.0031990707
0.2036455,-1.9799747
0.20636474,-2.0031376
0.023575276,-0.44610894
0.09700185,-1.0715678
0.016232729,-0.383564
-1.0410774,2.167233
0.075274974,-0.8864947
-3.125577,5.5962763
0.14766538,-1.5031273
-2.678957,4.861577
-0.022923768,0.060991883
-1.8986722,3.5779934
0.02580762,-0.46512395
-0.13411176,0.6687885
-3.5728416,6.332036
-0.006498426,-0.18993658
-1.3018304,2.5961766
0.10560709,-1.1448683
-0.103770375,0.58813643
-0.012653023,-0.1375106
-2.1497412,3.9910069
-1.327317,2.638103
-1.0354244,2.1579337
0.0996556,-1.0941726
0.2994659,-2.7961879
-1.8093754,3.4310985
0.15325461,-1.5507374
-4.8568788,8.444303
-2.6782117,4.8603516
-2.1524425,3.9954505
-3.031804,5.442018
-3.5479002,6.291006
-0.00837332,-0.17396587
-0.48919696,1.2593786
-0.016552359,-0.10429555
0.05918351,-0.7494251
-0.023738116,0.095654845
0.0512197,-0.68158805
-0.1683932,0.75301045
-2.6621404,4.833914
0.14862046,-1.5112627
-1.3268254,2.6372943
-2.1006675,3.9102793
-0.40787244,1.1259855
-2.049778,3.8265657
-0.9433894,2.006534
-0.020573735,-0.039033443
-0.020400792,-0.046396255
-2.0163198,3.7715259
-1.1003423,2.2647247
0.15264224,-1.5455213
0.011932462,-0.34693336
0.39629126,-3.6209617
0.17840035,-1.7649324
0.16967548,-1.6906132
-3.1107774,5.5719304
0.07705127,-0.9016255
-0.15062192,0.71267486
-1.2416648,2.4972029
-0.026923895,0.26298067
0.12120496,-1.2777334
0.013011396,-0.3561241
-1.9730891,3.7004108
0.07184069,-0.8572406
-1.4350911,2.8153934
-0.025712281,0.17968178
-0.68860126,1.5874026
-0.49991417,1.2770087
0.077631325,-0.9065667
-2.3342762,4.294571
0.3646719,-3.3516216
-4.0783305,7.163574
-1.3459336,2.6687274
-0.018790692,-0.08522898
0.033336997,-0.5292605
-0.2335403,0.85102165
-0.15430915,0.72247624
-0.008969545,-0.16888726
-0.5271689,1.3218433
0.23027253,-2.2067876
0.09543054,-1.058183
0.10358076,-1.1276081
-2.168921,4.022558
-0.18914402,0.7842292
-0.6821598,1.5768062
-2.2570176,4.1674786
-0.019923747,-0.0666973
-1.2118798,2.4482064
0.050645262,-0.67669487
-2.4012737,4.404783
0.30960977,-2.8825946
-2.0129752,3.766024
-0.025606573,0.17518419
0.083868206,-0.9596932
-1.2855705,2.569429
0.098624796,-1.085392
-2.7563686,4.9889207
0.24462181,-2.3290176
-0.09273276,0.55879676
-1.343128,2.664112
-0.6792917,1.5720881
0.088021785,-0.9950741
-1.3164247,2.620185
-1.6847198,3.2260375
-0.50587803,1.2868193
-2.6397362,4.7970586
0.3343228,-3.0931044
-1.2760876,2.5538297
0.093547985,-1.0421469
-0.026003242,0.19206768
-2.2099657,4.090077
-0.11003685,0.6047936
0.08195534,-0.9433991
-0.43153983,1.1645453
0.18156175,-1.7918619
0.13978273,-1.4359819
0.11480248,-1.2231964
-1.0376984,2.1616745
-2.4228282,4.4402404
-1.381489,2.7272167
-0.026536971,0.21478412
0.023956686,-0.44935757
-4.861108,8.45126
-0.1118947,0.6097321
-0.026660502,0.2797858
-0.6309662,1.4925919
0.20546107,-1.9954399
-0.006235361,-0.1921773
0.21006702,-2.0346742
-0.49342442,1.2663329
0.11932196,-1.2616938
0.28916454,-2.7084389
0.2104326,-2.0377884
-2.4502974,4.485427
-0.57765865,1.4048998
-0.7819904,1.7410297
0.010192722,-0.33211416
0.05818063,-0.7408823
-1.884688,3.5549893
-0.04971215,0.45751607
-4.5224247,7.8941183
0.2421451,-2.30792
-1.1554382,2.3553586
-0.05758193,0.47523767
-0.70267093,1.6105474
0.17009777,-1.6942102
-6.3471212,10.900533
-0.119208366,0.629173
-0.24478936,0.8679453
-1.0242524,2.1395555
0.3113593,-2.8974977
-1.9928676,3.7329464
0.07898338,-0.9180835
-0.02008167,-0.05998069
0.19821674,-1.9337312
-1.5012033,2.9241495
-1.6481166,3.1658244
0.15793456,-1.5906018
-0.00537315,-0.19952154
-3.461577,6.1490016
-1.2155856,2.4543023
-0.014853597,-0.11876589
0.09504473,-1.0548964
-1.528097,2.96839
-6.518082,11.182884
0.018463045,-0.40256226
-2.7365737,4.956358
-4.516644,7.8846083
-6.3355803,10.881473
0.08925414,-1.0055715
-0.028582841,0.33569413
-0.51507926,1.3019555
0.22926046,-2.1981668
0.04624349,-0.63920003
0.2845954,-2.6695185
-3.121647,5.5898113
-0.13465005,0.67021936
-3.621882,6.4127073
-0.5234008,1.3156446
-0.56635714,1.3863088
0.043635666,-0.6169863
-0.06832725,0.49850702
0.042854965,-0.6103361
0.062340677,-0.7763185
0.41573584,-3.7865925
-0.7152829,1.6312945
-2.1127868,3.9302158
-0.024526179,0.12919658
-1.8029171,3.4204745
0.25188777,-2.3909101
-0.64363813,1.5134374
-1.2742603,2.5508232
-1.0637376,2.2045093
0.06598723,-0.8073802
-0.36153817,1.0505574
-1.4442016,2.8303804
0.2965381,-2.7712488
-1.9232749,3.618466
-0.07700011,0.5173392
0.049891025,-0.6702704
-3.6545386,6.4664283
0.008002967,-0.31346124
-2.3675852,4.3493643
0.09139714,-1.0238259
-2.1610913,4.0096784
0.05974257,-0.75418735
0.16031161,-1.6108499
0.10080823,-1.1039907
-0.02431506,0.12021065
-0.5276859,1.3226936
-1.2984776,2.5906615
0.2492276,-2.36825
-1.5733563,3.0428424
-2.3272905,4.2830796
0.05307147,-0.6973618
-1.7891966,3.397904
-2.1329784,3.9634323
-3.235258,5.776704
-1.089632,2.247106
-0.19614762,0.79476583
-0.024646878,0.13433415
0.12268892,-1.2903737
0.01935777,-0.4101836
-0.437392,1.1741583
-0.45374823,1.2010647
0.015281975,-0.37546515
0.20090722,-1.9566497
-0.029089063,0.34085482
-1.0588579,2.1964822
-2.2285743,4.1206884
-3.238834,5.7825856
0.053290725,-0.69922984
0.03179443,-0.5161208
0.031644672,-0.5148453
-0.29287732,0.94029164
0.23362108,-2.2353115
-1.0923314,2.2515469
0.12365374,-1.2985924
-0.13825849,0.67981106
-1.3697932,2.7079768
0.03533739,-0.5463002
-0.00919202,-0.16699177
-0.020052642,-0.06121701
-0.042868435,0.4416411
-0.13752702,0.6778668
0.4725724,-4.2707357
0.17940558,-1.7734948
0.06706077,-0.81652504
-0.03227943,0.3733778
0.13628694,-1.4062041
0.017190158,-0.39171922
-0.08445197,0.53398013
-0.68907964,1.5881897
-0.19236284,0.7890718
-7.0887027,12.1252985
-0.025957614,0.19012594
-1.1020638,2.2675567
0.27884218,-2.6205115
-0.09068704,0.5488508
-2.6665401,4.841151
-0.14784461,0.7052924
-2.3475146,4.316348
0.006334424,-0.2992484
-0.022716224,0.052158684
0.12427959,-1.3039235
-1.7774602,3.3785973
-0.0779773,0.51947427
-3.059751,5.4879913
0.06186706,-0.77228403
0.017403483,-0.39353663
0.011787564,-0.3456993
-0.10351786,0.5874653
-0.007941395,-0.17764497
0.28168333,-2.644713
-0.64782846,1.5203307
-0.026378661,0.3132255
-2.4368625,4.463327
-1.9502796,3.6628885
-0.03535354,0.40471506
0.15984915,-1.6069106
-0.5834763,1.41447
-0.5379944,1.3396513
-0.91983795,1.9677914
-1.2054274,2.4375916
-0.022553861,0.045248687
-3.3550882,5.9738264
0.202945,-1.9740075
-1.4972576,2.9176583
0.066836074,-0.8146103
-2.8475251,5.138875
0.053916574,-0.70456076
0.05467242,-0.7109991
-0.015384495,-0.11424351
-2.2320638,4.126429
-0.024386376,0.123247355
-2.653347,4.8194485
-0.57562006,1.4015462
0.14170563,-1.452361
0.085047185,-0.96973616
-0.09184304,0.5564318
-2.18824,4.0543385
0.048255295,-0.6563369
-0.09069967,0.5488014
-5.193315,8.997746
0.08162111,-0.94055194
-0.12576932,0.64661294
0.18383542,-1.8112289
-2.4572854,4.4969234
-7.102688,12.1483965
-0.02319485,0.07253015
-0.022691369,0.051100314
-3.7870612,6.6844306
-2.1964874,4.0679054
0.56188875,-5.031546
-0.6936499,1.5957079
0.069040745,-0.8333905
-1.4642868,2.863421
-4.679602,8.152679
-0.390346,1.0974306
-0.60429996,1.4487255
-0.9041883,1.9420475
-0.26336306,0.8958887
-0.023792565,0.09797081
-0.34332788,1.0211453
-2.8341417,5.116859
0.00944528,-0.32574767
-4.3648458,7.634897
-4.590388,8.0059185
0.07104246,-0.85044134
0.014518142,-0.3689589
-0.15431318,0.72248685
-3.1277065,5.5997787
-1.5921521,3.0737615
-0.59791726,1.4382257
-3.5753837,6.336216
-1.6616509,3.1880884
0.049896926,-0.6703207
0.23858076,-2.2775588
-0.94786596,2.0138984
0.07525641,-0.8863363
-4.285979,7.5051603
0.051630676,-0.685089
-1.8066431,3.4266038
-0.022054672,0.024000317
-0.56442875,1.3831364
0.21255583,-2.0558739
-1.96407,3.6855745
0.043877363,-0.6190451
-0.6353509,1.4998046
-0.3628711,1.0527103
-0.42145503,1.1481146
-1.8998317,3.5799007
-0.11704677,0.62342715
-0.15883455,0.7345051
-0.024721563,0.1375134
-0.041225374,0.43782973
0.08536196,-0.97241694
0.11592099,-1.2327234
-2.3575702,4.3328896
0.102594376,-1.119205
-2.6606727,4.8314996
0.034199297,-0.5366057
0.04196185,-0.60272837
-4.2798533,7.495083
-0.036416084,0.41554642
-1.0574402,2.19415
-1.7057308,3.260601
0.2199666,-2.1190004
-1.4710301,2.8745136
-1.8120672,3.4355264
-0.045711577,0.44823617
0.057994604,-0.7392981
-0.32311672,0.98850167
0.17505078,-1.7364002
0.020350635,-0.41864067
-4.8759384,8.475656
-1.1936132,2.418157
-1.2659202,2.5371037
0.00778389,-0.31159556
-5.8733015,10.118026
0.5116832,-4.6038866
0.020362884,-0.4187451
-0.026416063,0.2953827
0.17875084,-1.7679179
0.46168488,-4.1779943
0.10307497,-1.1232994
0.122081846,-1.285203
-0.028127253,0.33105025
-0.32282364,0.9880283
-1.0737425,2.2209678
-1.8561436,3.5080328
-1.545481,2.9969869
-3.027443,5.434843
-0.18173945,0.77308935
-3.7736516,6.6623716
-0.026751786,0.22392696
-0.13618219,0.6742919
-0.026364595,0.2986697
-1.1772302,2.3912072
0.6401993,-5.698607
0.22222209,-2.1382127
-2.7906713,5.045349
-0.025059313,0.15188968
-1.3690233,2.7067108
-2.2768464,4.200097
-3.0040283,5.3963256
-0.0036943555,-0.21382207
-1.532898,2.9762874
0.12671103,-1.3246344
0.1330305,-1.3784654
0.22558162,-2.16683
-1.914826,3.6045666
0.006811172,-0.30330962
0.045057714,-0.6290992
-1.0701306,2.215026
-1.7347802,3.3083878
0.28294486,-2.655459
-0.025276124,0.16111466
0.04591316,-0.63638616
-1.8471295,3.4932046
-2.7342596,4.952551
-1.2829113,2.5650544
-0.2831126,0.9256009
-2.387937,4.3828435
-0.11338508,0.61369383
-3.7822227,6.676471
-2.5126224,4.5879536
0.05442086,-0.708856
0.038078904,-0.5696529
-0.88631773,1.91265
-2.284182,4.2121644
-2.3057108,4.2475796
-0.8447573,1.8442823
0.04799503,-0.6541196
0.11707428,-1.2425476
-1.1200552,2.297153
-2.587319,4.710831
-0.023648322,0.0918313
-1.8503879,3.4985652
-1.1685668,2.376956
0.21373963,-2.065958
0.092452005,-1.0328114
-0.026657432,0.27998036
-2.8518143,5.145931
-0.025925577,0.18875962
0.14979959,-1.5213069
-0.8500403,1.852973
0.22003037,-2.1195436
0.20581935,-1.9984913
0.29614395,-2.767891
-0.02213952,0.02761069
0.034086287,-0.535643
0.23538691,-2.2503529
8.940697e-07,-0.2452985
-1.1305577,2.3144298
-1.0128764,2.120842
-0.024829924,0.1421245
-2.8934503,5.2144227
-0.3269601,0.99470925
0.15805073,-1.5915917
-4.905067,8.523573
0.26467508,-2.4998345
0.1643389,-1.6451551
-1.0379392,2.1620708
0.023373336,-0.44438863
-0.10220206,0.5839677
0.19054028,-1.8683425
0.13032827,-1.3554468
-3.13803,5.616761
0.034054816,-0.5353749
-0.4703473,1.2283705
-0.042077094,0.4398054
-1.637403,3.1482005
0.3166939,-2.9429388
0.14429824,-1.4744456
-1.663309,3.1908164
-2.9918303,5.37626
-0.8724613,1.889856
-0.0031377673,-0.21856296
-0.024763346,0.13928965
0.19617473,-1.9163378
0.08339596,-0.9556706
0.12713535,-1.3282491
-0.021267593,-0.009500921
-3.1139712,5.577184
-0.44817102,1.1918901
0.14917447,-1.5159819
-0.14925858,0.709051
0.013561368,-0.3608086
-0.72299194,1.6439759
-2.311089,4.256428
-0.28168666,0.9234557
-0.021986067,0.02107808
-1.4755161,2.8818932
-0.5375358,1.338897
-2.1093035,3.9244862
0.16357698,-1.6386651
-0.6687366,1.5547248
0.24477717,-2.3303404
0.26327902,-2.4879427
-0.19263375,0.78947926
-2.2633767,4.1779394
-4.669764,8.136495
-3.29876,5.8811655
-3.0794344,5.5203705
0.22669072,-2.1762776
-0.03139466,0.3643583
-0.01406917,-0.12544769
-4.97021,8.630734
-2.6866474,4.8742285
0.10705155,-1.1571729
-0.022884578,0.05932471
-0.3363787,1.0099214
0.028596163,-0.48887748
0.28934252,-2.7099552
-0.50477445,1.2850039
-0.048932403,0.45570737
-0.026683956,0.22104147
0.47348243,-4.278487
-4.6998224,8.185941
0.057418406,-0.73438984
-0.26370293,0.8964
0.029065847,-0.49287862
-1.4792792,2.8880835
-0.14705694,0.7031987
0.064281285,-0.79284865
0.6489765,-5.7733717
0.08780679,-0.9932426
-1.9051751,3.5886908
